"Year","Number","Name","Temperature","Humidity","WindSpeed","WeekDay","Months"
2020,133,"Lincoln Rd",14.66666667,70.75,19.25,"Monday","Apr"
2020,625,"Main Rd total cyclists",14.66666667,70.75,19.25,"Monday","Apr"
2020,1069,"Eco Display Total Counts",14.66666667,70.75,19.25,"Monday","Apr"
2020,234,"Antigua Street",14.66666667,70.75,19.25,"Monday","Apr"
2020,156,"Linwood Ave Shared Path",14.66666667,70.75,19.25,"Monday","Apr"
2020,697,"North Hagley Park",14.66666667,70.75,19.25,"Monday","Apr"
2020,194,"St Asaph St",14.66666667,70.75,19.25,"Monday","Apr"
2020,312,"Main Rd on-road",14.66666667,70.75,19.25,"Monday","Apr"
2020,313,"Main Rd shared path",14.66666667,70.75,19.25,"Monday","Apr"
2020,370,"Southern Mwy",14.66666667,70.75,19.25,"Monday","Apr"
2020,473,"Cashmere Rd",14.66666667,70.75,19.25,"Monday","Apr"
2020,189,"University Dr",14.66666667,70.75,19.25,"Monday","Apr"
2020,1041,"Eco Display Sensor 2",14.66666667,70.75,19.25,"Monday","Apr"
2020,78,"Charles St Shared Path",14.66666667,70.75,19.25,"Monday","Apr"
2020,476,"Rutland Reserve",14.66666667,70.75,19.25,"Monday","Apr"
2020,966,"South Hagley Park",14.66666667,70.75,19.25,"Monday","Apr"
2020,264,"Collins Street",14.66666667,70.75,19.25,"Monday","Apr"
2020,89,"Travis Road",14.66666667,70.75,19.25,"Monday","Apr"
2017,53,"Heaton St",8.916666667,80.79166667,7.166666667,"Saturday","May"
2017,119,"Marshland Rd",8.916666667,80.79166667,7.166666667,"Saturday","May"
2017,50,"Buckleys Rd",8.916666667,80.79166667,7.166666667,"Saturday","May"
2017,238,"Lincoln Rd",8.916666667,80.79166667,7.166666667,"Saturday","May"
2017,616,"Main Rd total cyclists",8.916666667,80.79166667,7.166666667,"Saturday","May"
2017,232,"Main Rd shared path",8.916666667,80.79166667,7.166666667,"Saturday","May"
2018,113,"Papanui Rd",11.95833333,66.29166667,17.625,"Sunday","May"
2018,76,"Heaton St",11.95833333,66.29166667,17.625,"Sunday","May"
2018,148,"Marshland Rd",11.95833333,66.29166667,17.625,"Sunday","May"
2018,55,"Main North Rd",11.95833333,66.29166667,17.625,"Sunday","May"
2018,142,"Colombo St North",11.95833333,66.29166667,17.625,"Sunday","May"
2018,36,"Yaldhurst Rd",11.95833333,66.29166667,17.625,"Sunday","May"
2018,55,"Buckleys Rd",11.95833333,66.29166667,17.625,"Sunday","May"
2018,54,"Worcester St",11.95833333,66.29166667,17.625,"Sunday","May"
2018,202,"Lincoln Rd",11.95833333,66.29166667,17.625,"Sunday","May"
2018,894,"Main Rd total cyclists",11.95833333,66.29166667,17.625,"Sunday","May"
2018,745,"North Hagley Park",11.95833333,66.29166667,17.625,"Sunday","May"
2018,508,"Main Rd on-road",11.95833333,66.29166667,17.625,"Sunday","May"
2018,413,"Main Rd shared path",11.95833333,66.29166667,17.625,"Sunday","May"
2018,253,"Southern Mwy",11.95833333,66.29166667,17.625,"Sunday","May"
2018,940,"Cashmere Rd",11.95833333,66.29166667,17.625,"Sunday","May"
2018,529,"Railway Cwy",11.95833333,66.29166667,17.625,"Sunday","May"
2018,261,"University Dr",11.95833333,66.29166667,17.625,"Sunday","May"
2018,670,"South Hagley Park",11.95833333,66.29166667,17.625,"Sunday","May"
2019,877,"Eco Display towards Rolleston Ave",11.66666667,90.20833333,8,"Monday","May"
2019,147,"Heaton St",11.66666667,90.20833333,8,"Monday","May"
2019,138,"Marshland Rd",11.66666667,90.20833333,8,"Monday","May"
2019,94,"Main North Rd",11.66666667,90.20833333,8,"Monday","May"
2019,298,"Colombo St North",11.66666667,90.20833333,8,"Monday","May"
2019,84,"Buckleys Rd",11.66666667,90.20833333,8,"Monday","May"
2019,107,"Worcester St",11.66666667,90.20833333,8,"Monday","May"
2019,1841,"Eco Display Total Counts",11.66666667,90.20833333,8,"Monday","May"
2019,544,"Antigua Street",11.66666667,90.20833333,8,"Monday","May"
2019,173,"Linwood Ave Shared Path",11.66666667,90.20833333,8,"Monday","May"
2019,1556,"North Hagley Park",11.66666667,90.20833333,8,"Monday","May"
2019,538,"St Asaph St",11.66666667,90.20833333,8,"Monday","May"
2019,293,"Main Rd on-road",11.66666667,90.20833333,8,"Monday","May"
2019,384,"Southern Mwy",11.66666667,90.20833333,8,"Monday","May"
2019,396,"Cashmere Rd",11.66666667,90.20833333,8,"Monday","May"
2019,1052,"Railway Cwy",11.66666667,90.20833333,8,"Monday","May"
2019,958,"University Dr",11.66666667,90.20833333,8,"Monday","May"
2019,1909,"Eco Display Sensor 1",11.66666667,90.20833333,8,"Monday","May"
2019,1788,"Eco Display Sensor 2",11.66666667,90.20833333,8,"Monday","May"
2019,326,"Rutland Reserve",11.66666667,90.20833333,8,"Monday","May"
2019,149,"Sparks Road",11.66666667,90.20833333,8,"Monday","May"
2019,570,"Collins Street",11.66666667,90.20833333,8,"Monday","May"
2019,296,"Travis Road",11.66666667,90.20833333,8,"Monday","May"
2020,133,"Papanui Rd",7.875,61.08333333,14.625,"Wednesday","May"
2020,609,"Eco Display towards Rolleston Ave",7.875,61.08333333,14.625,"Wednesday","May"
2020,78,"Heaton St",7.875,61.08333333,14.625,"Wednesday","May"
2020,124,"Marshland Rd",7.875,61.08333333,14.625,"Wednesday","May"
2020,64,"Main North Rd",7.875,61.08333333,14.625,"Wednesday","May"
2020,165,"Colombo St North",7.875,61.08333333,14.625,"Wednesday","May"
2020,79,"Yaldhurst Rd",7.875,61.08333333,14.625,"Wednesday","May"
2020,65,"Buckleys Rd",7.875,61.08333333,14.625,"Wednesday","May"
2020,69,"Worcester St",7.875,61.08333333,14.625,"Wednesday","May"
2020,793,"Main Rd total cyclists",7.875,61.08333333,14.625,"Wednesday","May"
2020,292,"Antigua Street",7.875,61.08333333,14.625,"Wednesday","May"
2020,185,"Linwood Ave Shared Path",7.875,61.08333333,14.625,"Wednesday","May"
2020,271,"St Asaph St",7.875,61.08333333,14.625,"Wednesday","May"
2020,459,"Main Rd on-road",7.875,61.08333333,14.625,"Wednesday","May"
2020,334,"Main Rd shared path",7.875,61.08333333,14.625,"Wednesday","May"
2020,455,"Southern Mwy",7.875,61.08333333,14.625,"Wednesday","May"
2020,519,"Cashmere Rd",7.875,61.08333333,14.625,"Wednesday","May"
2020,572,"Railway Cwy",7.875,61.08333333,14.625,"Wednesday","May"
2020,212,"University Dr",7.875,61.08333333,14.625,"Wednesday","May"
2020,78,"Charles St Shared Path",7.875,61.08333333,14.625,"Wednesday","May"
2020,410,"Rutland Reserve",7.875,61.08333333,14.625,"Wednesday","May"
2020,1028,"South Hagley Park",7.875,61.08333333,14.625,"Wednesday","May"
2020,348,"Sparks Road",7.875,61.08333333,14.625,"Wednesday","May"
2020,328,"Collins Street",7.875,61.08333333,14.625,"Wednesday","May"
2020,72,"Travis Road",7.875,61.08333333,14.625,"Wednesday","May"
2017,146,"Marshland Rd",7.708333333,93.33333333,5.958333333,"Tuesday","Jun"
2017,57,"Buckleys Rd",7.708333333,93.33333333,5.958333333,"Tuesday","Jun"
2017,281,"Lincoln Rd",7.708333333,93.33333333,5.958333333,"Tuesday","Jun"
2017,256,"Main Rd total cyclists",7.708333333,93.33333333,5.958333333,"Tuesday","Jun"
2017,968,"North Hagley Park",7.708333333,93.33333333,5.958333333,"Tuesday","Jun"
2017,174,"Main Rd on-road",7.708333333,93.33333333,5.958333333,"Tuesday","Jun"
2017,82,"Main Rd shared path",7.708333333,93.33333333,5.958333333,"Tuesday","Jun"
2017,283,"Cashmere Rd",7.708333333,93.33333333,5.958333333,"Tuesday","Jun"
2018,659,"Eco Display towards Antigua",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,401,"Eco Display towards Rolleston Ave",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,55,"Heaton St",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,137,"Marshland Rd",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,34,"Main North Rd",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,94,"Colombo St North",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,51,"Buckleys Rd",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,41,"Worcester St",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,242,"Lincoln Rd",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,114,"Main Rd total cyclists",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,567,"North Hagley Park",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,191,"St Asaph St",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,69,"Main Rd on-road",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,26,"Main Rd shared path",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,87,"Southern Mwy",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,129,"Cashmere Rd",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,336,"Railway Cwy",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,864,"Eco Display Sensor 1",5,80.33333333,39.33333333,"Wednesday","Jun"
2018,801,"Eco Display Sensor 2",5,80.33333333,39.33333333,"Wednesday","Jun"
2019,178,"Papanui Rd",4.375,69.08333333,19.25,"Thursday","Jun"
2019,842,"Eco Display towards Antigua",4.375,69.08333333,19.25,"Thursday","Jun"
2019,763,"Eco Display towards Rolleston Ave",4.375,69.08333333,19.25,"Thursday","Jun"
2019,116,"Heaton St",4.375,69.08333333,19.25,"Thursday","Jun"
2019,145,"Marshland Rd",4.375,69.08333333,19.25,"Thursday","Jun"
2019,60,"Main North Rd",4.375,69.08333333,19.25,"Thursday","Jun"
2019,240,"Colombo St North",4.375,69.08333333,19.25,"Thursday","Jun"
2019,52,"Yaldhurst Rd",4.375,69.08333333,19.25,"Thursday","Jun"
2019,67,"Buckleys Rd",4.375,69.08333333,19.25,"Thursday","Jun"
2019,106,"Worcester St",4.375,69.08333333,19.25,"Thursday","Jun"
2019,300,"Lincoln Rd",4.375,69.08333333,19.25,"Thursday","Jun"
2019,389,"Main Rd total cyclists",4.375,69.08333333,19.25,"Thursday","Jun"
2019,1605,"Eco Display Total Counts",4.375,69.08333333,19.25,"Thursday","Jun"
2019,469,"Antigua Street",4.375,69.08333333,19.25,"Thursday","Jun"
2019,129,"Linwood Ave Shared Path",4.375,69.08333333,19.25,"Thursday","Jun"
2019,1224,"North Hagley Park",4.375,69.08333333,19.25,"Thursday","Jun"
2019,254,"Main Rd on-road",4.375,69.08333333,19.25,"Thursday","Jun"
2019,135,"Main Rd shared path",4.375,69.08333333,19.25,"Thursday","Jun"
2019,237,"Southern Mwy",4.375,69.08333333,19.25,"Thursday","Jun"
2019,313,"Cashmere Rd",4.375,69.08333333,19.25,"Thursday","Jun"
2019,771,"Railway Cwy",4.375,69.08333333,19.25,"Thursday","Jun"
2019,588,"University Dr",4.375,69.08333333,19.25,"Thursday","Jun"
2019,1649,"Eco Display Sensor 1",4.375,69.08333333,19.25,"Thursday","Jun"
2019,1561,"Eco Display Sensor 2",4.375,69.08333333,19.25,"Thursday","Jun"
2019,329,"Rutland Reserve",4.375,69.08333333,19.25,"Thursday","Jun"
2019,478,"Collins Street",4.375,69.08333333,19.25,"Thursday","Jun"
2019,213,"Travis Road",4.375,69.08333333,19.25,"Thursday","Jun"
2020,40,"Papanui Rd",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,163,"Eco Display towards Antigua",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,164,"Eco Display towards Rolleston Ave",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,21,"Heaton St",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,103,"Marshland Rd",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,15,"Main North Rd",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,60,"Colombo St North",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,16,"Yaldhurst Rd",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,32,"Worcester St",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,339,"Main Rd total cyclists",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,327,"Eco Display Total Counts",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,35,"Linwood Ave Shared Path",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,217,"Main Rd on-road",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,122,"Main Rd shared path",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,78,"Southern Mwy",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,324,"Cashmere Rd",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,174,"Railway Cwy",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,95,"University Dr",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,355,"Eco Display Sensor 1",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,108,"Rutland Reserve",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,286,"South Hagley Park",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,88,"Collins Street",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2020,25,"Travis Road",3.333333333,81.04166667,16.95833333,"Saturday","Jun"
2016,115,"Heaton St",5.875,69.625,8.958333333,"Wednesday","Jul"
2016,124,"Marshland Rd",5.875,69.625,8.958333333,"Wednesday","Jul"
2016,66,"Buckleys Rd",5.875,69.625,8.958333333,"Wednesday","Jul"
2016,289,"Lincoln Rd",5.875,69.625,8.958333333,"Wednesday","Jul"
2016,392,"Main Rd total cyclists",5.875,69.625,8.958333333,"Wednesday","Jul"
2016,794,"North Hagley Park",5.875,69.625,8.958333333,"Wednesday","Jul"
2016,283,"Main Rd on-road",5.875,69.625,8.958333333,"Wednesday","Jul"
2016,394,"Cashmere Rd",5.875,69.625,8.958333333,"Wednesday","Jul"
2017,107,"Heaton St",5.458333333,93.33333333,5.375,"Thursday","Jul"
2017,134,"Marshland Rd",5.458333333,93.33333333,5.375,"Thursday","Jul"
2017,54,"Buckleys Rd",5.458333333,93.33333333,5.375,"Thursday","Jul"
2017,274,"Lincoln Rd",5.458333333,93.33333333,5.375,"Thursday","Jul"
2017,322,"Main Rd total cyclists",5.458333333,93.33333333,5.375,"Thursday","Jul"
2017,229,"Main Rd on-road",5.458333333,93.33333333,5.375,"Thursday","Jul"
2017,93,"Main Rd shared path",5.458333333,93.33333333,5.375,"Thursday","Jul"
2017,279,"Cashmere Rd",5.458333333,93.33333333,5.375,"Thursday","Jul"
2018,776,"Eco Display towards Rolleston Ave",8.5,73.5,12.375,"Friday","Jul"
2018,137,"Marshland Rd",8.5,73.5,12.375,"Friday","Jul"
2018,65,"Main North Rd",8.5,73.5,12.375,"Friday","Jul"
2018,188,"Colombo St North",8.5,73.5,12.375,"Friday","Jul"
2018,49,"Yaldhurst Rd",8.5,73.5,12.375,"Friday","Jul"
2018,79,"Buckleys Rd",8.5,73.5,12.375,"Friday","Jul"
2018,71,"Worcester St",8.5,73.5,12.375,"Friday","Jul"
2018,294,"Lincoln Rd",8.5,73.5,12.375,"Friday","Jul"
2018,1391,"Eco Display Total Counts",8.5,73.5,12.375,"Friday","Jul"
2018,363,"St Asaph St",8.5,73.5,12.375,"Friday","Jul"
2018,255,"Main Rd on-road",8.5,73.5,12.375,"Friday","Jul"
2018,133,"Main Rd shared path",8.5,73.5,12.375,"Friday","Jul"
2018,288,"Southern Mwy",8.5,73.5,12.375,"Friday","Jul"
2018,403,"Cashmere Rd",8.5,73.5,12.375,"Friday","Jul"
2018,758,"Railway Cwy",8.5,73.5,12.375,"Friday","Jul"
2018,281,"University Dr",8.5,73.5,12.375,"Friday","Jul"
2018,1427,"Eco Display Sensor 1",8.5,73.5,12.375,"Friday","Jul"
2018,1416,"Eco Display Sensor 2",8.5,73.5,12.375,"Friday","Jul"
2018,215,"Rutland Reserve",8.5,73.5,12.375,"Friday","Jul"
2018,1197,"South Hagley Park",8.5,73.5,12.375,"Friday","Jul"
2019,45,"Papanui Rd",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,188,"Eco Display towards Antigua",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,173,"Eco Display towards Rolleston Ave",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,27,"Heaton St",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,95,"Marshland Rd",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,17,"Main North Rd",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,66,"Colombo St North",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,12,"Yaldhurst Rd",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,158,"Lincoln Rd",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,85,"Antigua Street",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,141,"St Asaph St",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,133,"Main Rd on-road",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,43,"Main Rd shared path",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,57,"Southern Mwy",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,226,"Cashmere Rd",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,188,"Railway Cwy",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,370,"Eco Display Sensor 1",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,354,"Eco Display Sensor 2",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,342,"South Hagley Park",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,53,"Sparks Road",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,98,"Collins Street",6.583333333,81.66666667,22.625,"Saturday","Jul"
2019,14,"Travis Road",6.583333333,81.66666667,22.625,"Saturday","Jul"
2020,117,"Papanui Rd",11.08333333,79.875,21.25,"Monday","Jul"
2020,776,"Eco Display towards Antigua",11.08333333,79.875,21.25,"Monday","Jul"
2020,727,"Eco Display towards Rolleston Ave",11.08333333,79.875,21.25,"Monday","Jul"
2020,86,"Heaton St",11.08333333,79.875,21.25,"Monday","Jul"
2020,117,"Marshland Rd",11.08333333,79.875,21.25,"Monday","Jul"
2020,226,"Colombo St North",11.08333333,79.875,21.25,"Monday","Jul"
2020,46,"Yaldhurst Rd",11.08333333,79.875,21.25,"Monday","Jul"
2020,72,"Buckleys Rd",11.08333333,79.875,21.25,"Monday","Jul"
2020,97,"Worcester St",11.08333333,79.875,21.25,"Monday","Jul"
2020,442,"Main Rd total cyclists",11.08333333,79.875,21.25,"Monday","Jul"
2020,1503,"Eco Display Total Counts",11.08333333,79.875,21.25,"Monday","Jul"
2020,457,"Antigua Street",11.08333333,79.875,21.25,"Monday","Jul"
2020,131,"Linwood Ave Shared Path",11.08333333,79.875,21.25,"Monday","Jul"
2020,473,"St Asaph St",11.08333333,79.875,21.25,"Monday","Jul"
2020,180,"Main Rd shared path",11.08333333,79.875,21.25,"Monday","Jul"
2020,294,"Southern Mwy",11.08333333,79.875,21.25,"Monday","Jul"
2020,337,"Cashmere Rd",11.08333333,79.875,21.25,"Monday","Jul"
2020,541,"Railway Cwy",11.08333333,79.875,21.25,"Monday","Jul"
2020,392,"University Dr",11.08333333,79.875,21.25,"Monday","Jul"
2020,1480,"Eco Display Sensor 2",11.08333333,79.875,21.25,"Monday","Jul"
2020,118,"Charles St Shared Path",11.08333333,79.875,21.25,"Monday","Jul"
2020,255,"Rutland Reserve",11.08333333,79.875,21.25,"Monday","Jul"
2020,1286,"South Hagley Park",11.08333333,79.875,21.25,"Monday","Jul"
2020,76,"Travis Road",11.08333333,79.875,21.25,"Monday","Jul"
2016,27,"Heaton St",4.583333333,85.66666667,25.08333333,"Saturday","Aug"
2016,91,"Marshland Rd",4.583333333,85.66666667,25.08333333,"Saturday","Aug"
2016,27,"Buckleys Rd",4.583333333,85.66666667,25.08333333,"Saturday","Aug"
2016,194,"Main Rd total cyclists",4.583333333,85.66666667,25.08333333,"Saturday","Aug"
2016,193,"North Hagley Park",4.583333333,85.66666667,25.08333333,"Saturday","Aug"
2016,146,"Main Rd on-road",4.583333333,85.66666667,25.08333333,"Saturday","Aug"
2016,48,"Main Rd shared path",4.583333333,85.66666667,25.08333333,"Saturday","Aug"
2016,208,"Cashmere Rd",4.583333333,85.66666667,25.08333333,"Saturday","Aug"
2017,91,"Papanui Rd",9,80,25.125,"Sunday","Aug"
2017,50,"Heaton St",9,80,25.125,"Sunday","Aug"
2017,116,"Marshland Rd",9,80,25.125,"Sunday","Aug"
2017,23,"Main North Rd",9,80,25.125,"Sunday","Aug"
2017,108,"Colombo St North",9,80,25.125,"Sunday","Aug"
2017,20,"Yaldhurst Rd",9,80,25.125,"Sunday","Aug"
2017,37,"Buckleys Rd",9,80,25.125,"Sunday","Aug"
2017,140,"Lincoln Rd",9,80,25.125,"Sunday","Aug"
2017,589,"Main Rd total cyclists",9,80,25.125,"Sunday","Aug"
2017,318,"North Hagley Park",9,80,25.125,"Sunday","Aug"
2017,143,"St Asaph St",9,80,25.125,"Sunday","Aug"
2017,353,"Main Rd on-road",9,80,25.125,"Sunday","Aug"
2017,236,"Main Rd shared path",9,80,25.125,"Sunday","Aug"
2017,209,"Southern Mwy",9,80,25.125,"Sunday","Aug"
2017,588,"Cashmere Rd",9,80,25.125,"Sunday","Aug"
2017,374,"Railway Cwy",9,80,25.125,"Sunday","Aug"
2017,103,"University Dr",9,80,25.125,"Sunday","Aug"
2017,205,"Rutland Reserve",9,80,25.125,"Sunday","Aug"
2018,141,"Papanui Rd",9.333333333,94.875,4.5,"Monday","Aug"
2018,573,"Eco Display towards Antigua",9.333333333,94.875,4.5,"Monday","Aug"
2018,424,"Eco Display towards Rolleston Ave",9.333333333,94.875,4.5,"Monday","Aug"
2018,121,"Heaton St",9.333333333,94.875,4.5,"Monday","Aug"
2018,133,"Marshland Rd",9.333333333,94.875,4.5,"Monday","Aug"
2018,57,"Main North Rd",9.333333333,94.875,4.5,"Monday","Aug"
2018,167,"Colombo St North",9.333333333,94.875,4.5,"Monday","Aug"
2018,58,"Buckleys Rd",9.333333333,94.875,4.5,"Monday","Aug"
2018,229,"Lincoln Rd",9.333333333,94.875,4.5,"Monday","Aug"
2018,167,"Main Rd total cyclists",9.333333333,94.875,4.5,"Monday","Aug"
2018,1005,"Eco Display Total Counts",9.333333333,94.875,4.5,"Monday","Aug"
2018,905,"North Hagley Park",9.333333333,94.875,4.5,"Monday","Aug"
2018,273,"St Asaph St",9.333333333,94.875,4.5,"Monday","Aug"
2018,109,"Main Rd on-road",9.333333333,94.875,4.5,"Monday","Aug"
2018,59,"Main Rd shared path",9.333333333,94.875,4.5,"Monday","Aug"
2018,162,"Southern Mwy",9.333333333,94.875,4.5,"Monday","Aug"
2018,191,"Cashmere Rd",9.333333333,94.875,4.5,"Monday","Aug"
2018,563,"Railway Cwy",9.333333333,94.875,4.5,"Monday","Aug"
2018,529,"University Dr",9.333333333,94.875,4.5,"Monday","Aug"
2018,1137,"Eco Display Sensor 1",9.333333333,94.875,4.5,"Monday","Aug"
2018,958,"Eco Display Sensor 2",9.333333333,94.875,4.5,"Monday","Aug"
2018,181,"Rutland Reserve",9.333333333,94.875,4.5,"Monday","Aug"
2018,946,"South Hagley Park",9.333333333,94.875,4.5,"Monday","Aug"
2019,891,"Eco Display towards Antigua",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,815,"Eco Display towards Rolleston Ave",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,128,"Heaton St",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,64,"Main North Rd",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,255,"Colombo St North",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,53,"Yaldhurst Rd",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,121,"Worcester St",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,317,"Lincoln Rd",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,548,"Main Rd total cyclists",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,1706,"Eco Display Total Counts",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,535,"Antigua Street",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,228,"Linwood Ave Shared Path",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,1475,"North Hagley Park",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,497,"St Asaph St",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,310,"Main Rd on-road",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,238,"Main Rd shared path",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,292,"Southern Mwy",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,411,"Cashmere Rd",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,770,"Railway Cwy",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,1774,"Eco Display Sensor 1",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,1691,"Eco Display Sensor 2",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,238,"Rutland Reserve",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,1462,"South Hagley Park",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,214,"Sparks Road",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,510,"Collins Street",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2019,216,"Travis Road",3.375,71.54166667,14.33333333,"Tuesday","Aug"
2020,159,"Papanui Rd",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,854,"Eco Display towards Antigua",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,861,"Eco Display towards Rolleston Ave",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,141,"Marshland Rd",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,73,"Main North Rd",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,258,"Colombo St North",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,64,"Yaldhurst Rd",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,81,"Buckleys Rd",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,104,"Worcester St",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,315,"Lincoln Rd",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,406,"Main Rd total cyclists",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,554,"Antigua Street",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,127,"Linwood Ave Shared Path",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,1459,"North Hagley Park",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,575,"St Asaph St",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,249,"Main Rd on-road",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,157,"Main Rd shared path",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,305,"Southern Mwy",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,372,"Cashmere Rd",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,818,"Railway Cwy",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,882,"University Dr",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,1736,"Eco Display Sensor 1",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,1703,"Eco Display Sensor 2",11.20833333,74.20833333,16.75,"Thursday","Aug"
2020,141,"Charles St Shared Path",11.20833333,74.20833333,16.75,"Thursday","Aug"
